2014-08-01 17:42:57.612 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] updating schema
2014-08-01 17:42:57.637 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] table found: hostmonitor.domain2
2014-08-01 17:42:57.637 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] columns: [domain_depth, description, name, domain_id, is_leaf, parent_id, is_occupied]
2014-08-01 17:42:57.638 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] foreign keys: [fk6d86c3ee52c9a629, fk6d86c3eeb579ebbc]
2014-08-01 17:42:57.638 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] indexes: [fk6d86c3ee52c9a629, primary, fk6d86c3eeb579ebbc]
2014-08-01 17:42:57.661 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] table found: hostmonitor.os_info
2014-08-01 17:42:57.662 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] columns: [netflowin, memuserate, is_vm, memo, cupuserate, ip_address_4, ip_address_3, flowinrate, os_statu, sysprocesses, os_passwd, modified_by, ip_address_1, snmp_passwd, ip_address_2, flowoutrate, ipmiip, os_bit, created_by, server_id, date_modified, hduserate, ipmipassword, os_version, os_name, os_user, data_created, manage_name, curenttime, os_id, snmp_user, ipmiusername, netflowout]
2014-08-01 17:42:57.662 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] foreign keys: [fkb97d1e29b04d142, fkb97d1e29f5357b15]
2014-08-01 17:42:57.663 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] indexes: [fkb97d1e29b04d142, primary, fkb97d1e29f5357b15]
2014-08-01 17:42:57.681 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] table found: hostmonitor.server_manage_info
2014-08-01 17:42:57.681 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] columns: [created_by, server_label, server_id, store_order_id, model, cpu_cs, date_modified, domain_id, cpu_core_num, date_created, cpu_type, hd_size, hd_raid_type, nic_num, modified_by, have_cd_rom, have_standby_power, assct_id, mem_size]
2014-08-01 17:42:57.682 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] foreign keys: [fk2dbfd84c60f97162, fk2dbfd84cfe492bcf]
2014-08-01 17:42:57.683 INFO  [org.hibernate.tool.hbm2ddl.TableMetadata] indexes: [fk2dbfd84c60f97162, primary, domain_id, fk2dbfd84cfe492bcf]
2014-08-01 17:42:57.683 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] schema update complete
2014-08-01 17:42:57.685 INFO  [org.springframework.orm.hibernate3.HibernateTransactionManager] Using DataSource [org.springframework.jdbc.datasource.DriverManagerDataSource@562390c0] of Hibernate SessionFactory for HibernateTransactionManager
2014-08-01 17:42:57.687 INFO  [cn.com.powerleader.snmpif.OsServer2] Os status monitoring process is started, Time interval is 5 seconds
2014-08-01 17:42:59.126 INFO  [cn.com.powerleader.snmpif.OsServer2] There was a problem while connecting to null with SNMP Protocal
2014-08-01 17:42:59.131 INFO  [com.veraxsystems.vxipmi.common.PropertiesManager] Getting pingPeriod: 30000
2014-08-01 17:42:59.131 INFO  [com.veraxsystems.vxipmi.common.PropertiesManager] Getting retries: 3
2014-08-01 17:42:59.131 INFO  [com.veraxsystems.vxipmi.common.PropertiesManager] Getting retries: 3
2014-08-01 17:42:59.131 INFO  [com.veraxsystems.vxipmi.common.PropertiesManager] Getting idleTime: 4000
2014-08-01 17:42:59.137 INFO  [com.veraxsystems.vxipmi.common.PropertiesManager] Getting timeout: 10000
2014-08-01 17:42:59.545 INFO  [cn.com.powerleader.service.impl.IpmiServiceIpml] get all sensor reading DORUN() over!
2014-08-01 17:42:59.630 INFO  [cn.com.powerleader.snmpif.OsServer2] The monitor takes:869ms
2014-08-01 17:42:59.719 INFO  [cn.com.powerleader.snmpif.OsServer2] Os status monitoring process is started, Time interval is 5 seconds
